taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
2187559,"Neoseiulus californicus ",2187559,"Neoseiulus californicus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Mesostigmata,1109,Phytoseiidae,3511,Neoseiulus,2187232,Neoseiulus californicus,2187559,NE
2965010,Centrosema molle Mart. ex Benth.,2965010,Centrosema molle Mart. ex Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Centrosema,2964887,Centrosema molle,2965010,NE
5185883,"Halopteris plagiocampa ",5185883,"Halopteris plagiocampa ",1,SPECIES,ACCEPTED,Animalia,1,Cnidaria,43,Hydrozoa,205,Leptothecata,712,Halopterididae,8202,Halopteris,2267728,Halopteris plagiocampa,5185883,NE
4664015,"Tinaminyssus geopeliae ",4664015,"Tinaminyssus geopeliae ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Mesostigmata,1109,Rhinonyssidae,2829,Tinaminyssus,2188235,Tinaminyssus geopeliae,4664015,NE
7150750,Hoya australis R.Br. ex J.Traill,7150750,Hoya australis R.Br. ex J.Traill,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Hoya,3170437,Hoya australis,7150750,NE
7755700,"Branchiomma cingulatum ",7755700,"Branchiomma cingulatum ",1,SPECIES,ACCEPTED,Animalia,1,Annelida,42,Polychaeta,256,Sabellida,1080,Sabellidae,7084,Branchiomma,2329143,Branchiomma cingulatum,7755700,NE
5094693,"Fannia canicularis ",5094693,"Fannia canicularis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Fanniidae,9487,Fannia,1525917,Fannia canicularis,5094693,NE
7888894,"Ornithodoros capensis Neumann, 1901",7888894,"Ornithodoros capensis Neumann, 1901",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Ixodida,1425,Argasidae,9168,Ornithodoros,2184972,Ornithodoros capensis,7888894,NE
5041445,"Sceliphron madraspatanum ",5041445,"Sceliphron madraspatanum ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Sphecidae,4352,Sceliphron,7763463,Sceliphron madraspatanum,5041445,NE
1390270,"Eupelmus cushmani ",1390270,"Eupelmus cushmani ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eupelmidae,9442,Eupelmus,1390396,Eupelmus cushmani,1390270,NE
2000919,"Euthyrrhapha pacifica ",2000919,"Euthyrrhapha pacifica ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Blattodea,800,Corydiidae,4802592,Euthyrrhapha,2000912,Euthyrrhapha pacifica,2000919,NE
4499278,"Achrysocharoides bukkensis ",4499278,"Achrysocharoides bukkensis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Eulophidae,5505,Achrysocharoides,1380910,Achrysocharoides bukkensis,4499278,NE
2295309,"Hawaiia minuscula ",2295309,"Hawaiia minuscula ",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Stylommatophora,1456,Pristilomatidae,3244414,Hawaiia,2295307,Hawaiia minuscula,2295309,NE
4492565,"Cephalonomia tarsalis ",4492565,"Cephalonomia tarsalis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Bethylidae,4336,Cephalonomia,1358490,Cephalonomia tarsalis,4492565,NE
2761277,Stromanthe tonckat  Eichler,2761277,Stromanthe tonckat  Eichler,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Marantaceae,8784,Stromanthe,2761248,Stromanthe tonckat,2761277,NE
2130523,"Oligonychus stickneyi ",2130523,"Oligonychus stickneyi ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Tetranychidae,6057,Oligonychus,7871727,Oligonychus stickneyi,2130523,NE
3188585,Miconia calvescens DC.,3188585,Miconia calvescens DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Melastomataceae,6683,Miconia,3188558,Miconia calvescens,3188585,LC
2965201,Medicago lupulina L.,2965201,Medicago lupulina L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Medicago,2965200,Medicago lupulina,2965201,NE
3091480,Calyptocarpus vialis Less.,3091480,Calyptocarpus vialis Less.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Calyptocarpus,3091469,Calyptocarpus vialis,3091480,NE
2138667,"Mermessus tridentatus ",2138667,"Mermessus tridentatus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Linyphiidae,3415,Mermessus,2138623,Mermessus tridentatus,2138667,NE
5200830,"Polycarpa cryptocarpa ",5200830,"Polycarpa cryptocarpa ",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Ascidiacea,356,Stolidobranchia,9469348,Styelidae,2331886,Polycarpa,2332124,Polycarpa cryptocarpa,5200830,NE
5228034,"Chrysolophus pictus ",5228034,"Chrysolophus pictus ",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Galliformes,723,Phasianidae,9331,Chrysolophus,10405331,Chrysolophus pictus,5228034,LC
1871397,"Hypsopygia mauritialis ",1871397,"Hypsopygia mauritialis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pyralidae,5336,Hypsopygia,1871384,Hypsopygia mauritialis,1871397,NE
5572994,Ruellia simplex C.Wright,5572994,Ruellia simplex C.Wright,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Ruellia,3171840,Ruellia simplex,5572994,NE
1876864,"Assara albicostalis Walker, 1863",1876864,"Assara albicostalis Walker, 1863",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pyralidae,5336,Assara,1876846,Assara albicostalis,1876864,NE
5231037,"Tiaris olivaceus ",5231037,"Tiaris olivaceus ",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Thraupidae,9352,Tiaris,2491799,Tiaris olivaceus,5231037,LC
2980933,Acacia parramattensis Tindale,2980933,Acacia parramattensis Tindale,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Acacia,2978223,Acacia parramattensis,2980933,NE
8169753,"Pison iridipenne F.Smith, 1879",8169753,"Pison iridipenne F.Smith, 1879",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Pison,1347776,Pison iridipenne,8169753,NE
7503986,Capparidastrum mollicellum  Cornejo & Iltis,7503986,Capparidastrum mollicellum  Cornejo & Iltis,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Capparaceae,3111,Capparidastrum,6370671,Capparidastrum mollicellum,7503986,LC
5075039,"Drosophila simulans Sturtevant, 1919",5075039,"Drosophila simulans Sturtevant, 1919",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Drosophilidae,5547,Drosophila,1522683,Drosophila simulans,5075039,NE
1652212,"Aedes japonicus ",1652212,"Aedes japonicus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Culicidae,3346,Aedes,7924646,Aedes japonicus,1652212,NE
4138484,Zoysia matrella var. pacifica Goudsw.,4138484,Zoysia matrella var. pacifica Goudsw.,1,VARIETY,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Zoysia,2704736,Zoysia matrella,2704740,
2183597,"Rhipicephalus sanguineus Latreille, 1806",2183597,"Rhipicephalus sanguineus Latreille, 1806",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Ixodida,1425,Ixodidae,9167,Rhipicephalus,2183844,Rhipicephalus sanguineus,2183597,NE
8038788,"Pinnaspis buxi ",8038788,"Pinnaspis buxi ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Diaspididae,4521,Pinnaspis,2086145,Pinnaspis buxi,8038788,NE
5382823,Flueggea virosa  Royle,5382823,Flueggea virosa  Royle,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Phyllanthaceae,8807,Flueggea,3079251,Flueggea virosa,5382823,LC
6129279,"Trypoxylon errans de Saussure, 1867",6129279,"Trypoxylon errans de Saussure, 1867",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Trypoxylon,4298296,Trypoxylon errans,6129279,NE
2129402,"Eutetranychus banksi ",2129402,"Eutetranychus banksi ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Tetranychidae,6057,Eutetranychus,2129375,Eutetranychus banksi,2129402,NE
4290198,"Chortinaspis subcortina ",4290198,"Chortinaspis subcortina ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Diaspididae,4521,Chortinaspis,2084137,Chortinaspis subcortina,4290198,NE
1032924,"Solenopotes capillatus Enderlein, 1904",1032924,"Solenopotes capillatus Enderlein, 1904",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Psocodea,7612838,Linognathidae,4365,Solenopotes,1032917,Solenopotes capillatus,1032924,NE
3176197,Eucalyptus camaldulensis Dehn.,3176197,Eucalyptus camaldulensis Dehn.,1,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Eucalyptus,7493935,Eucalyptus camaldulensis,3176197,NT
2961150,Enterolobium cyclocarpum  Griseb.,2961150,Enterolobium cyclocarpum  Griseb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Enterolobium,2961142,Enterolobium cyclocarpum,2961150,LC
5418431,Corymbia citriodora  K.D.Hill & L.A.S.Johnson,5418431,Corymbia citriodora  K.D.Hill & L.A.S.Johnson,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Corymbia,3180424,Corymbia citriodora,5418431,LC
2000152,"Periplaneta americana ",2000152,"Periplaneta americana ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Blattodea,800,Blattidae,5107,Periplaneta,1993899,Periplaneta americana,2000152,NE
2008710,"Haematoloecha rubescens Distant, 1883",2008710,"Haematoloecha rubescens Distant, 1883",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Reduviidae,4324,Haematoloecha,2008709,Haematoloecha rubescens,2008710,NE
2073464,"Cinara fresai Blanchard, 1939",2073464,"Cinara fresai Blanchard, 1939",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Cinara,2073197,Cinara fresai,2073464,NE
5007567,"Conoderus amplicollis ",5007567,"Conoderus amplicollis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Elateridae,7825,Conoderus,1162038,Conoderus amplicollis,5007567,NE
2130499,"Oligonychus mangiferus ",2130499,"Oligonychus mangiferus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Tetranychidae,6057,Oligonychus,7871727,Oligonychus mangiferus,2130499,NE
8259259,"Saissetia miranda ",8259259,"Saissetia miranda ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Coccidae,6963,Saissetia,2091083,Saissetia miranda,8259259,NE
8270459,Gemmabryum klinggraeffii  J.R.Spence & H.P.Ramsay,8270459,Gemmabryum klinggraeffii  J.R.Spence & H.P.Ramsay,1,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Gemmabryum,4888511,Gemmabryum klinggraeffii,8270459,NE
7739786,"Stigmus inordinatus W.Fox, 1892",7739786,"Stigmus inordinatus W.Fox, 1892",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Stigmus,4406817,Stigmus inordinatus,7739786,NE
2873896,Linum bienne Mill.,2873896,Linum bienne Mill.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Linaceae,2493,Linum,2873855,Linum bienne,2873896,NE
5414379,Ardisia crenata Sims,5414379,Ardisia crenata Sims,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Ardisia,3169458,Ardisia crenata,5414379,NE
2795522,Arundina graminifolia  Hochr.,2795522,Arundina graminifolia  Hochr.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Arundina,2795520,Arundina graminifolia,2795522,NE
1629013,"Ensina sonchi ",1629013,"Ensina sonchi ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Tephritidae,3520,Ensina,1570362,Ensina sonchi,1629013,NE
3084908,Gomphrena globosa L.,3084908,Gomphrena globosa L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Gomphrena,3084899,Gomphrena globosa,3084908,NE
5020614,"Xyleborus spinulosus Blandford, 1898",5020614,"Xyleborus spinulosus Blandford, 1898",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Curculionidae,4239,Xyleborus,1232636,Xyleborus spinulosus,5020614,NE
1314568,"Monomorium liliuokalanii Forel, 1899",1314568,"Monomorium liliuokalanii Forel, 1899",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Formicidae,4342,Monomorium,1314419,Monomorium liliuokalanii,1314568,NE
5064167,"Chrysomya megacephala ",5064167,"Chrysomya megacephala ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Calliphoridae,3335,Chrysomya,1503295,Chrysomya megacephala,5064167,NE
2117304,"Anoplodactylus arescus du Bois-Reymond Marcus, 1959",2117304,"Anoplodactylus arescus du Bois-Reymond Marcus, 1959",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Pycnogonida,354,Pantopoda,9477065,Phoxichilidiidae,6316,Anoplodactylus,2117290,Anoplodactylus arescus,2117304,NE
2925371,Clerodendrum macrostegium Schauer,2925371,Clerodendrum macrostegium Schauer,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Clerodendrum,2925347,Clerodendrum macrostegium,2925371,LC
2307447,"Barbronia weberi ",2307447,"Barbronia weberi ",1,SPECIES,ACCEPTED,Animalia,1,Annelida,42,Clitellata,255,Euhirudinea,909,Salifidae,2256,Barbronia,7568858,Barbronia weberi,2307447,NE
2075929,"Schizaphis rotundiventris ",2075929,"Schizaphis rotundiventris ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Aphididae,3042,Schizaphis,2075920,Schizaphis rotundiventris,2075929,NE
1320126,"Technomyrmex albipes ",1320126,"Technomyrmex albipes ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Formicidae,4342,Technomyrmex,1320039,Technomyrmex albipes,1320126,NE
2657164,Spyridia filamentosa  Harv.,2657164,Spyridia filamentosa  Harv.,1,SPECIES,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Spyridiaceae,4375899,Spyridia,2657156,Spyridia filamentosa,2657164,NE
4990188,"Coccinella californica Mannerheim, 1843",4990188,"Coccinella californica Mannerheim, 1843",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Coccinellidae,7782,Coccinella,1043502,Coccinella californica,4990188,NE
3070041,Euphorbia ingens E.Mey. ex Boiss.,3070041,Euphorbia ingens E.Mey. ex Boiss.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237,Euphorbia ingens,3070041,LC
2207338,"Pistorius bidens Harrison & Holdich, 1982",2207338,"Pistorius bidens Harrison & Holdich, 1982",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Isopoda,643,Sphaeromatidae,2045,Pistorius,2207337,Pistorius bidens,2207338,NE
4605907,"Phyllodesmium poindimiei ",4605907,"Phyllodesmium poindimiei ",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Nudibranchia,980,Myrrhinidae,4304701,Phyllodesmium,2292205,Phyllodesmium poindimiei,4605907,NE
3181709,Leptospermum laevigatum  F.Muell.,3181709,Leptospermum laevigatum  F.Muell.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Myrtaceae,5014,Leptospermum,3181696,Leptospermum laevigatum,3181709,LC
8602665,"Strepterothrips orientalis Ananthakrishnan, 1964",8602665,"Strepterothrips orientalis Ananthakrishnan, 1964",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Thysanoptera,1228,Phlaeothripidae,4386,Strepterothrips,1419954,Strepterothrips orientalis,8602665,NE
11120596,"Bulasconotus scaccarius Bernard & Gillett, 2020",11120596,"Bulasconotus scaccarius Bernard & Gillett, 2020",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Zopheridae,4766,Bulasconotus,4761751,Bulasconotus scaccarius,11120596,NE
5274878,Angiopteris evecta  Hoffm.,5274878,Angiopteris evecta  Hoffm.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Marattiales,394,Marattiaceae,6628,Angiopteris,2650108,Angiopteris evecta,5274878,NE
2133130,"Camillina elegans ",2133130,"Camillina elegans ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Gnaphosidae,7370,Camillina,2133106,Camillina elegans,2133130,NE
2982573,Vigna luteola  Benth.,2982573,Vigna luteola  Benth.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vigna,2982372,Vigna luteola,2982573,LC
2925463,Stachytarpheta jamaicensis  Vahl,2925463,Stachytarpheta jamaicensis  Vahl,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Verbenaceae,6689,Stachytarpheta,2925448,Stachytarpheta jamaicensis,2925463,LC
5163729,"Pulvinaria urbicola Cockerell, 1893",5163729,"Pulvinaria urbicola Cockerell, 1893",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Coccidae,6963,Pulvinaria,2091776,Pulvinaria urbicola,5163729,NE
7678610,Raphanus sativus L.,7678610,Raphanus sativus L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Raphanus,3040962,Raphanus sativus,7678610,NE
4651393,"Olabidocarpus Lawrence, 1948",4651393,"Olabidocarpus Lawrence, 1948",1,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Sarcoptiformes,542,Chirodiscidae,4547886,Olabidocarpus,4651393,,,
2943721,Paraserianthes lophantha subsp. montana  I.C.Nielsen,2943721,Paraserianthes lophantha subsp. montana  I.C.Nielsen,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Paraserianthes,2943718,Paraserianthes lophantha,2943719,
1263322,"Diachasmimorpha tryoni ",1263322,"Diachasmimorpha tryoni ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Braconidae,6910,Diachasmimorpha,1263317,Diachasmimorpha tryoni,1263322,NE
5391763,Bidens cynapiifolia Kunth,5391763,Bidens cynapiifolia Kunth,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Bidens,3105856,Bidens cynapiifolia,5391763,NE
1847111,"Dichomeris acuminatus ",1847111,"Dichomeris acuminatus ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Gelechiidae,3553,Dichomeris,1846907,Dichomeris acuminatus,1847111,NE
5178082,"Caprella scaura Templeton, 1836",5178082,"Caprella scaura Templeton, 1836",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Amphipoda,1231,Caprellidae,4420,Caprella,2220023,Caprella scaura,5178082,NE
2413096,"Herklotsichthys quadrimaculatus ",2413096,"Herklotsichthys quadrimaculatus ",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,,,Clupeiformes,538,Clupeidae,7332,Herklotsichthys,2413063,Herklotsichthys quadrimaculatus,2413096,LC
2131024,"Brevipalpus phoenicis ",2131024,"Brevipalpus phoenicis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Tenuipalpidae,6058,Brevipalpus,2130800,Brevipalpus phoenicis,2131024,NE
2930210,Solanum aviculare G.Forst.,2930210,Solanum aviculare G.Forst.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,Solanum aviculare,2930210,NE
5073921,"Drosophila polychaeta Patterson & Wheeler, 1942",5073921,"Drosophila polychaeta Patterson & Wheeler, 1942",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Drosophilidae,5547,Drosophila,1522683,Drosophila polychaeta,5073921,NE
3172297,Ligustrum lucidum W.T.Aiton,3172297,Ligustrum lucidum W.T.Aiton,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Oleaceae,6652,Ligustrum,3172289,Ligustrum lucidum,3172297,LC
2967060,Desmodium incanum  DC.,2967060,Desmodium incanum  DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Desmodium,2967050,Desmodium incanum,2967060,NE
3188629,Oxyspora paniculata  DC.,3188629,Oxyspora paniculata  DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Myrtales,690,Melastomataceae,6683,Oxyspora,3188628,Oxyspora paniculata,3188629,NE
2187329,"Neoseiulus mumai ",2187329,"Neoseiulus mumai ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Mesostigmata,1109,Phytoseiidae,3511,Neoseiulus,2187232,Neoseiulus mumai,2187329,NE
1377230,"Clausenia purpurea Ishii, 1923",1377230,"Clausenia purpurea Ishii, 1923",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Encyrtidae,9440,Clausenia,1377217,Clausenia purpurea,1377230,NE
1781531,"Pericyma cruegeri ",1781531,"Pericyma cruegeri ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Erebidae,4532185,Pericyma,9185801,Pericyma cruegeri,1781531,NE
2013617,"Heteropsylla cubana Crawford, 1914",2013617,"Heteropsylla cubana Crawford, 1914",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Psyllidae,7632,Heteropsylla,2013611,Heteropsylla cubana,2013617,NE
4990042,"Micraspis discolor ",4990042,"Micraspis discolor ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Coccinellidae,7782,Micraspis,8050450,Micraspis discolor,4990042,NE
5029092,"Temelucha chilonis ",5029092,"Temelucha chilonis ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Ichneumonidae,3512,Temelucha,1293424,Temelucha chilonis,5029092,NE
4542363,"Paraspeleognathopsis bakeri ",4542363,"Paraspeleognathopsis bakeri ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Trombidiformes,543,Ereynetidae,2817,Paraspeleognathopsis,4405457,Paraspeleognathopsis bakeri,4542363,NE
3112801,Cirsium vulgare  Ten.,3112801,Cirsium vulgare  Ten.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Cirsium,3112554,Cirsium vulgare,3112801,NE
2020729,"Pseudacysta perseae ",2020729,"Pseudacysta perseae ",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Tingidae,7899,Pseudacysta,2020728,Pseudacysta perseae,2020729,NE
1222069,"Oxydema fusiforme T.V.Wollaston, 1873",1222069,"Oxydema fusiforme T.V.Wollaston, 1873",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Curculionidae,4239,Oxydema,1222066,Oxydema fusiforme,1222069,NE
2095325,"Pseudococcus elisae Borchsenius, 1947",2095325,"Pseudococcus elisae Borchsenius, 1947",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Pseudococcidae,4534,Pseudococcus,2081087,Pseudococcus elisae,2095325,NE
2706022,Miscanthus floridulus  Warb. ex K.Schum. & Lauterb.,2706022,Miscanthus floridulus  Warb. ex K.Schum. & Lauterb.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Miscanthus,2706020,Miscanthus floridulus,2706022,NE
2756790,Costus dubius  K.Schum.,2756790,Costus dubius  K.Schum.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Costaceae,4492,Costus,2756771,Costus dubius,2756790,NE
1039973,"Oxytelus sculptus Gravenhorst, 1806",1039973,"Oxytelus sculptus Gravenhorst, 1806",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Staphylinidae,7854,Oxytelus,1039971,Oxytelus sculptus,1039973,NE
3172204,Torenia asiatica L.,3172204,Torenia asiatica L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Linderniaceae,4160847,Torenia,3172202,Torenia asiatica,3172204,NE
